,id,GRB_name,GRB_name_Fermi,T0,T0_source,ra,ra_source,decl,decl_source,pos_error,pos_error_source,T90,T90_source,T90_error,T90_error_source,T90_start,T90_start_source,fluence,fluence_source,fluence_error,fluence_error_source,redshift,redshift_source,T100,GBM_located,mjd,mjd_source
99,100,GRB080920A,GRB080920268,23145.531,Fermi_GBM,121.60000000000001,Fermi_GBM,8.9,Fermi_GBM,6.904935804774531,Fermi_GBM,113.921,Fermi_GBM,3.125,Fermi_GBM,23145.531,Fermi_GBM,1.8684e-06,Fermi_GBM,6.344e-08,Fermi_GBM,,,113.921,1,54729.267888090275,Fermi_GBM
100,101,GRB080925A,GRB080925775,66954.973,Fermi_GBM,96.1,Fermi_GBM,18.2,Fermi_GBM,2.5974662485879767,Fermi_GBM,31.744,Fermi_GBM,3.167,Fermi_GBM,66954.973,Fermi_GBM,1.8466e-05,Fermi_GBM,3.9961e-08,Fermi_GBM,,,31.744,1,54734.77494181713,Fermi_GBM
101,102,GRB080928A,GRB080928628,54092.0,"GCN_circulars,Swift Det",95.07015,Swift,-55.199708333333334,Swift,6.472091691453557e-05,Swift,14.336,Fermi_GBM,4.007,Fermi_GBM,54294.256,Fermi_GBM,1.165e-06,Fermi_GBM,3.7608e-08,Fermi_GBM,1.692,Swift,280.0,0,54737.626064814816,"GCN_circulars,Swift Det"
102,103,GRB080927A,GRB080927480,41431.85,Fermi_GBM,61.3,Fermi_GBM,27.4,Fermi_GBM,4.160038174468531,Fermi_GBM,45.313,Fermi_GBM,3.083,Fermi_GBM,41431.85,Fermi_GBM,2.9617e-06,Fermi_GBM,9.6393e-08,Fermi_GBM,,,45.313,1,54736.479535300925,Fermi_GBM
103,104,GRB081001A,,76662.0,"GCN_circulars,superAGILE",276.575,IPN,-8.75,IPN,0.05,IPN,,,,,,,,,,,,,,0,54740.887291666666,"GCN_circulars,superAGILE"
104,105,GRB081003A,,49572.0,"GCN_circulars,INTEGRAL",262.375,IPN,16.566666666666666,IPN,0.03333333333333333,IPN,,,,,,,,,,,,,,0,54742.57375,"GCN_circulars,INTEGRAL"
105,106,GRB081003B,,74888.0,"GCN_circulars,INTEGRAL",285.1166666666667,IPN,16.683333333333334,IPN,0.05,IPN,,,,,,,,,,,,,,0,54742.86675925926,"GCN_circulars,INTEGRAL"
106,107,GRB081007A,,19311.0,"GCN_circulars,Fermi GBM Det",339.96,Swift,-40.14688888888889,Swift,6.472091691453557e-05,Swift,10.0,Swift,,,19432.0,Swift,7.1e-07,Swift,,,0.5295,,131.0,0,54746.22350694444,"GCN_circulars,Fermi GBM Det"
107,108,GRB081006A,GRB081006604,52173.917,Fermi_GBM,136.43,Fermi_LAT,-62.1,Fermi_LAT,0.52,Fermi_LAT,6.4,Fermi_GBM,0.923,Fermi_GBM,52173.917,Fermi_GBM,8.3329e-07,Fermi_GBM,1.871e-08,Fermi_GBM,,,6.4,0,54745.603864780096,Fermi_GBM
108,109,GRB081006B,GRB081006872,75335.0,"GCN_circulars,Fermi GBM Det",172.2,Fermi_GBM,-61.0,Fermi_GBM,5.2091232942368775,Fermi_GBM,3.328,Fermi_GBM,1.305,Fermi_GBM,75335.082,Fermi_GBM,3.8718e-07,Fermi_GBM,2.0198e-08,Fermi_GBM,,,3.41,1,54745.871932870374,"GCN_circulars,Fermi GBM Det"
109,110,GRB081008A,GRB081008832,71881.799,Fermi_GBM,279.9578208333333,Swift,-57.431352777777775,Swift,7.766510029744268e-05,Swift,126.722,Fermi_GBM,2.36,Fermi_GBM,71882.567,Fermi_GBM,4.1957e-06,Fermi_GBM,5.3506e-08,Fermi_GBM,1.967,,192.701,0,54747.8319652662,Fermi_GBM
110,111,GRB081011A,,1730.0,"GCN_circulars,Swift Det",220.3444166666667,Swift,33.543638888888886,Swift,0.0001941627507436067,Swift,9.0,Swift,,,1730.0,Swift,1.6e-07,Swift,,,,,9.0,0,54750.02002314815,"GCN_circulars,Swift Det"
111,112,GRB081012A,GRB081012549,47417.65700000001,Fermi_GBM,30.20070833333333,Swift,-17.63811111111111,Swift,0.00023299530089232804,Swift,30.721,Fermi_GBM,5.615,Fermi_GBM,47417.65700000001,Fermi_GBM,4.506e-06,Fermi_GBM,1.1248e-07,Fermi_GBM,,,34.343,0,54751.54881547454,Fermi_GBM
112,113,GRB081009A,GRB081009140,12058.0,"GCN_circulars,Fermi GBM Det",250.5,Fermi_GBM,18.4,Fermi_GBM,2.465506997381214,Fermi_GBM,41.345,Fermi_GBM,0.264,Fermi_GBM,12059.407,Fermi_GBM,3.8302e-05,Fermi_GBM,4.5266e-08,Fermi_GBM,,,42.752,1,54748.139560185184,"GCN_circulars,Fermi GBM Det"
113,114,GRB081016A,,24691.0,"GCN_circulars,INTEGRAL",255.56666666666666,IPN,-23.333333333333332,IPN,0.043333333333333335,IPN,,,,,,,,,,,,,,0,54755.285775462966,"GCN_circulars,INTEGRAL"
114,115,GRB081016B,,71234.0,"GCN_circulars,Swift Det",14.564333333333334,Swift,-43.53013888888889,Swift,0.00023299530089232804,Swift,2.6,Swift,,,71234.0,Swift,9.9e-08,Swift,,,,,2.6,0,54755.824467592596,"GCN_circulars,Swift Det"
115,116,GRB081017A,,85092.0,"GCN_circulars,Swift Det",230.209,Swift,-32.79,Swift,0.017862973068411815,Swift,320.0,Swift,,,85092.0,Swift,1.4e-06,Swift,,,,,320.0,0,54756.98486111111,"GCN_circulars,Swift Det"
116,117,GRB081022A,,51828.0,"GCN_circulars,Swift Det",226.584,Swift,12.409,Swift,0.010873114041641974,Swift,160.0,Swift,,,51828.0,Swift,2.4999999999999998e-06,Swift,,,,,160.0,0,54761.59986111111,"GCN_circulars,Swift Det"
117,118,GRB081024A,GRB081024245,21180.0,Swift,27.874208333333335,Swift,61.33119444444444,Swift,0.00023299530089232804,Swift,0.832,Fermi_GBM,1.282,Fermi_GBM,21188.174000000003,Fermi_GBM,1.9867e-07,Fermi_GBM,1.6934e-08,Fermi_GBM,,,9.006,0,54763.24513888889,Swift
118,119,GRB081024B,GRB081024891,76960.0,Fermi_LAT,322.9,IPN,21.2,IPN,0.16,IPN,0.64,Fermi_GBM,0.264,Fermi_GBM,76960.8,Fermi_GBM,3.547e-07,Fermi_GBM,2.8646e-08,Fermi_GBM,,,1.44,0,54763.89074074074,Fermi_LAT
119,120,GRB081025A,GRB081025349,30122.0,Swift,245.298,Swift,60.466,Swift,0.02228988378536605,Swift,22.528,Fermi_GBM,0.724,Fermi_GBM,30184.781000000003,Fermi_GBM,6.3231e-06,Fermi_GBM,1.1809e-07,Fermi_GBM,,,85.309,0,54764.34863425926,Swift
120,121,GRB081028A,,1500.0,"GCN_circulars,Swift Det",121.89483333333332,Swift,2.3082777777777777,Swift,0.0001941627507436067,Swift,260.0,Swift,,,1500.0,Swift,3.6999999999999997e-06,Swift,,,3.038,"GCN_circulars,Optical",260.0,0,54767.01736111111,"GCN_circulars,Swift Det"
121,122,GRB081021A,GRB081021398,34407.007,Fermi_GBM,190.3,Fermi_GBM,-25.6,Fermi_GBM,3.7546631001889983,Fermi_GBM,26.112,Fermi_GBM,3.974,Fermi_GBM,34407.007,Fermi_GBM,5.7438e-06,Fermi_GBM,7.9039e-08,Fermi_GBM,,,26.112,1,54760.39822924769,Fermi_GBM
122,123,GRB081028B,GRB081028538,46500.244,Fermi_GBM,16.0,Fermi_GBM,-27.2,Fermi_GBM,5.453759800654865,Fermi_GBM,13.312,Fermi_GBM,1.28,Fermi_GBM,46500.244,Fermi_GBM,2.2658e-06,Fermi_GBM,2.5879e-08,Fermi_GBM,,,13.312,1,54767.53819726852,Fermi_GBM
123,124,GRB081029A,,6236.0,"GCN_circulars,Swift Det",346.7722916666667,Swift,-68.1555,Swift,6.472091691453557e-05,Swift,270.0,Swift,,,6236.0,Swift,2.1e-06,Swift,,,3.8479,"GCN_circulars,Other",270.0,0,54768.072175925925,"GCN_circulars,Swift Det"
124,125,GRB081101A,GRB081101491,42391.0,Swift,95.836,Swift,-0.112,Swift,0.013203067050565256,Swift,0.128,Fermi_GBM,0.091,Fermi_GBM,42391.994,Fermi_GBM,1.6822e-07,Fermi_GBM,3.645e-09,Fermi_GBM,,,1.122,0,54771.490636574075,Swift
125,126,GRB081102A,GRB081102739,63861.087,Fermi_GBM,331.17325,Swift,52.994416666666666,Swift,0.0001941627507436067,Swift,34.816,Fermi_GBM,2.415,Fermi_GBM,63861.087,Fermi_GBM,3.7599e-06,Fermi_GBM,9.1887e-08,Fermi_GBM,,,80.913,0,54772.73913295139,Fermi_GBM
126,127,GRB081104A,,34482.0,"GCN_circulars,Swift Det",100.48804166666666,Swift,-54.71988888888889,Swift,0.00020710693412651383,Swift,59.1,Swift,,,34482.0,Swift,2e-06,Swift,,,,,59.1,0,54774.399097222224,"GCN_circulars,Swift Det"
127,128,GRB081101B,GRB081101532,45923.826,Fermi_GBM,207.49999999999997,Fermi_GBM,-28.0,Fermi_GBM,2.8194820652824464,Fermi_GBM,8.256,Fermi_GBM,0.889,Fermi_GBM,45923.826,Fermi_GBM,1.5075e-05,Fermi_GBM,3.4615e-07,Fermi_GBM,,,8.256,1,54771.53152576389,Fermi_GBM
128,129,GRB081107A,GRB081107321,27720.923000000003,Fermi_GBM,51.0,Fermi_GBM,17.1,Fermi_GBM,4.507137528716129,Fermi_GBM,1.664,Fermi_GBM,0.234,Fermi_GBM,27720.923000000003,Fermi_GBM,1.2248e-06,Fermi_GBM,3.1851e-08,Fermi_GBM,,,1.664,1,54777.320844016205,Fermi_GBM
129,130,GRB081105B,GRB081105614,53031.223,Fermi_GBM,215.8,Fermi_GBM,38.7,Fermi_GBM,19.14849263671175,Fermi_GBM,1.28,Fermi_GBM,1.368,Fermi_GBM,53031.223,Fermi_GBM,2.748e-07,Fermi_GBM,1.8363e-08,Fermi_GBM,,,1.28,1,54775.61378730324,Fermi_GBM
130,131,GRB081102B,GRB081102365,31500.442000000003,Fermi_GBM,225.3,Fermi_GBM,22.0,Fermi_GBM,6.602617876200771,Fermi_GBM,1.728,Fermi_GBM,0.231,Fermi_GBM,31500.442000000003,Fermi_GBM,1.0899e-06,Fermi_GBM,3.2348e-08,Fermi_GBM,,,1.728,1,54772.364588449076,Fermi_GBM
131,132,GRB081024C,GRB081024851,73533.611,Fermi_GBM,145.8,Fermi_GBM,-10.8,Fermi_GBM,4.801629856812337,Fermi_GBM,56.065,Fermi_GBM,2.064,Fermi_GBM,73533.611,Fermi_GBM,6.2707e-06,Fermi_GBM,7.1664e-08,Fermi_GBM,,,56.065,1,54763.85108346065,Fermi_GBM
132,133,GRB081109A,GRB081109293,25315.503,Fermi_GBM,330.7899125,Swift,-54.71124722222222,Swift,0.00010355346706325692,Swift,58.369,Fermi_GBM,5.221,Fermi_GBM,25315.503,Fermi_GBM,6.5456e-06,Fermi_GBM,5.8667e-08,Fermi_GBM,0.9787,IPN,200.497,0,54779.293003506944,Fermi_GBM
133,134,GRB081110A,GRB081110601,51943.03,"GCN_circulars,Fermi GBM Det",111.69999999999999,Fermi_GBM,21.4,Fermi_GBM,2.8781176307075476,Fermi_GBM,11.776,Fermi_GBM,2.573,Fermi_GBM,51943.288,Fermi_GBM,5.4107e-06,Fermi_GBM,1.0098e-07,Fermi_GBM,,,12.034,1,54780.60119247685,"GCN_circulars,Fermi GBM Det"
134,135,GRB081113A,GRB081113230,19892.897,Fermi_GBM,170.3,Fermi_GBM,56.3,Fermi_GBM,8.886452469061824,Fermi_GBM,0.576,Fermi_GBM,1.35,Fermi_GBM,19892.897,Fermi_GBM,3.2954e-07,Fermi_GBM,4.2971e-08,Fermi_GBM,,,0.576,1,54783.23024186343,Fermi_GBM
135,136,GRB081118A,,53796.0,"GCN_circulars,Swift Det",82.59225,Swift,-43.30111111111111,Swift,0.00022005111750942092,Swift,67.0,Swift,,,53796.0,Swift,1.2e-06,Swift,,,2.58,,67.0,0,54788.62263888889,"GCN_circulars,Swift Det"
136,137,GRB081119A,GRB081119184,15926.739,Fermi_GBM,346.5,Fermi_GBM,30.0,Fermi_GBM,12.614743693110375,Fermi_GBM,0.32,Fermi_GBM,0.68,Fermi_GBM,15926.739,Fermi_GBM,1.2952e-07,Fermi_GBM,1.756e-08,Fermi_GBM,,,0.32,1,54789.18433725694,Fermi_GBM
137,138,GRB081121A,GRB081121858,74127.5,"GCN_circulars,Fermi GBM Det",89.275625,Swift,-60.602777777777774,Swift,7.766510029744268e-05,Swift,41.985,Fermi_GBM,8.51,Fermi_GBM,74129.29,Fermi_GBM,1.5272e-05,Fermi_GBM,2.1998e-07,Fermi_GBM,2.512,,43.775,0,54791.857957175926,"GCN_circulars,Fermi GBM Det"
138,139,GRB081122A,GRB081122520,44891.955,Fermi_GBM,339.1,Fermi_GBM,40.0,Fermi_GBM,2.5974662485879767,Fermi_GBM,23.296,Fermi_GBM,2.111,Fermi_GBM,44891.955,Fermi_GBM,7.5441e-06,Fermi_GBM,7.8542e-08,Fermi_GBM,,,23.296,1,54792.5195828125,Fermi_GBM
139,140,GRB081118B,GRB081118876,75653.53,"GCN_circulars,Fermi GBM Det",54.6,Fermi_GBM,-43.3,Fermi_GBM,3.238617654754807,Fermi_GBM,20.736,Fermi_GBM,1.379,Fermi_GBM,75653.79199999999,Fermi_GBM,4.9389e-06,Fermi_GBM,4.4288e-08,Fermi_GBM,,,20.998,1,54788.87561956018,"GCN_circulars,Fermi GBM Det"
140,141,GRB081120A,GRB081120618,53373.287000000004,Fermi_GBM,205.4,Fermi_GBM,-9.1,Fermi_GBM,4.898143633661985,Fermi_GBM,25.344,Fermi_GBM,0.923,Fermi_GBM,53373.287000000004,Fermi_GBM,1.9371e-06,Fermi_GBM,2.4191e-08,Fermi_GBM,,,25.344,1,54790.61774637731,Fermi_GBM
141,142,GRB081124A,GRB081124060,5170.848,Fermi_GBM,340.1,Fermi_GBM,-14.6,Fermi_GBM,3.2075180435655155,Fermi_GBM,19.456,Fermi_GBM,1.086,Fermi_GBM,5171.36,Fermi_GBM,8.5897e-06,Fermi_GBM,7.9771e-08,Fermi_GBM,,,19.968,1,54794.059847777775,Fermi_GBM
142,143,GRB081125A,GRB081125496,42819.0,"GCN_circulars,Fermi GBM Det",42.7,Fermi_GBM,-18.9,Fermi_GBM,2.4924574565384168,Fermi_GBM,9.28,Fermi_GBM,0.607,Fermi_GBM,42819.515,Fermi_GBM,1.8544e-05,Fermi_GBM,1.3285e-07,Fermi_GBM,,,9.795,1,54795.49559027778,"GCN_circulars,Fermi GBM Det"
143,144,GRB081126A,GRB081126899,77631.017,Fermi_GBM,323.5149583333333,Swift,48.71063888888889,Swift,6.472091691453557e-05,Swift,54.145,Fermi_GBM,0.923,Fermi_GBM,77631.017,Fermi_GBM,1.1449e-05,Fermi_GBM,6.6615e-08,Fermi_GBM,,,72.983,0,54796.8985071412,Fermi_GBM
144,145,GRB081127A,,25508.0,"GCN_circulars,Swift Det",332.064375,Swift,6.850638888888889,Swift,0.00020710693412651383,Swift,37.0,Swift,,,25508.0,Swift,4.9e-07,Swift,,,,,37.0,0,54797.29523148148,"GCN_circulars,Swift Det"
145,146,GRB081128A,,62324.0,"GCN_circulars,Swift Det",20.804875000000003,Swift,38.12725,Swift,0.0001941627507436067,Swift,100.0,Swift,,,62324.0,Swift,2.3e-06,Swift,,,,,100.0,0,54798.721342592595,"GCN_circulars,Swift Det"
146,147,GRB081122B,GRB081122614,53006.168000000005,Fermi_GBM,151.4,Fermi_GBM,-2.1,Fermi_GBM,8.269027912774847,Fermi_GBM,0.192,Fermi_GBM,0.091,Fermi_GBM,53006.168000000005,Fermi_GBM,1.3901e-07,Fermi_GBM,7.9485e-09,Fermi_GBM,,,0.192,1,54792.613497314815,Fermi_GBM
147,148,GRB081130A,GRB081130212,18280.655000000002,Fermi_GBM,34.2,Fermi_GBM,45.4,Fermi_GBM,,,2.24,Fermi_GBM,1.002,Fermi_GBM,18280.655000000002,Fermi_GBM,2.6396e-07,Fermi_GBM,2.0468e-08,Fermi_GBM,,,2.24,1,54800.211581655094,Fermi_GBM
148,149,GRB081129A,GRB081129161,13924.132,Fermi_GBM,63.199999999999996,Fermi_GBM,-54.9,Fermi_GBM,2.969529264417201,Fermi_GBM,62.657,Fermi_GBM,7.318,Fermi_GBM,13924.132,Fermi_GBM,1.6194e-05,Fermi_GBM,1.4679e-07,Fermi_GBM,,,62.657,1,54799.16115893519,Fermi_GBM
149,150,GRB081130B,GRB081130629,54283.465000000004,Fermi_GBM,13.2,Fermi_GBM,-5.5,Fermi_GBM,3.9540863586701085,Fermi_GBM,39.169,Fermi_GBM,3.62,Fermi_GBM,54283.465000000004,Fermi_GBM,2.6994e-06,Fermi_GBM,4.925e-08,Fermi_GBM,,,39.169,1,54800.62828084491,Fermi_GBM
150,151,GRB081203A,,49890.368,"GCN_circulars,Konus-Wind Det",233.03158333333334,Swift,63.520805555555555,Swift,6.472091691453557e-05,Swift,294.0,Swift,,,50231.0,Swift,7.699999999999999e-06,Swift,,,2.075,,634.632,0,54803.57743481481,"GCN_circulars,Konus-Wind Det"
151,152,GRB081203B,,49890.368,"GCN_circulars,Konus-Wind Det",228.798625,Swift,44.428583333333336,Swift,6.472091691453557e-05,Swift,23.4,Swift,,,50231.0,Swift,2.1e-06,Swift,,,,,364.032,0,54803.57743481481,"GCN_circulars,Konus-Wind Det"
152,153,GRB081204A,,60295.0,"GCN_circulars,INTEGRAL",349.7166666666667,IPN,-60.166666666666664,IPN,0.05,IPN,,,,,,,,,,,,,,0,54804.697858796295,"GCN_circulars,INTEGRAL"
153,154,GRB081204B,GRB081204517,44665.729,Fermi_GBM,150.79999999999998,Fermi_GBM,30.5,Fermi_GBM,7.904418605653295,Fermi_GBM,0.192,Fermi_GBM,0.286,Fermi_GBM,44665.729,Fermi_GBM,3.1105e-07,Fermi_GBM,1.7439e-08,Fermi_GBM,,,0.192,1,54804.516964456016,Fermi_GBM
154,155,GRB081206A,GRB081206275,23741.754,Fermi_GBM,120.10000000000001,Fermi_GBM,32.8,Fermi_GBM,6.541508709610637,Fermi_GBM,24.576,Fermi_GBM,5.724,Fermi_GBM,23741.754,Fermi_GBM,3.8644e-06,Fermi_GBM,6.4918e-08,Fermi_GBM,,,24.576,1,54806.27478881944,Fermi_GBM
155,156,GRB081206B,GRB081206604,52168.645,Fermi_GBM,353.3,Fermi_GBM,-31.9,Fermi_GBM,9.14311445316199,Fermi_GBM,7.936,Fermi_GBM,4.382,Fermi_GBM,52168.645,Fermi_GBM,4.9971e-07,Fermi_GBM,3.6592e-08,Fermi_GBM,,,7.936,1,54806.60380376157,Fermi_GBM
156,157,GRB081206C,GRB081206987,85304.58099999999,Fermi_GBM,54.300000000000004,Fermi_GBM,-8.6,Fermi_GBM,6.929133810461746,Fermi_GBM,22.528,Fermi_GBM,2.919,Fermi_GBM,85304.58099999999,Fermi_GBM,1.1269e-06,Fermi_GBM,3.4906e-08,Fermi_GBM,,,22.528,1,54806.98732153935,Fermi_GBM
157,158,GRB081209A,GRB081209981,84716.325,Fermi_GBM,88.98,"GCN_circulars,IPN Triangulation",63.5,,,,0.192,Fermi_GBM,0.143,Fermi_GBM,84716.325,Fermi_GBM,1.4655e-06,Fermi_GBM,1.4879e-08,Fermi_GBM,,,0.192,0,54809.98051302083,Fermi_GBM
158,159,GRB081210A,,73174.0,"GCN_circulars,Swift Det",70.48416666666667,Swift,-11.257416666666666,Swift,8.284277365060552e-05,Swift,146.0,Swift,,,73174.0,Swift,1.8e-06,Swift,,,2.0631,IPN,146.0,0,54810.846921296295,"GCN_circulars,Swift Det"
159,160,GRB081211A,,42490.0,"GCN_circulars,Swift Det",328.11654166666665,Swift,-33.83563888888889,Swift,9.060928368034979e-05,Swift,3.5,Swift,,,42490.0,Swift,1.3e-07,Swift,,,,,3.5,0,54811.49178240741,"GCN_circulars,Swift Det"
160,161,GRB081207A,GRB081207680,58726.936,Fermi_GBM,112.4,Fermi_GBM,70.5,Fermi_GBM,2.889702090567212,Fermi_GBM,97.281,Fermi_GBM,2.347,Fermi_GBM,58732.824,Fermi_GBM,4.8624e-05,Fermi_GBM,9.836e-08,Fermi_GBM,,,103.169,1,54807.67970990741,Fermi_GBM
161,162,GRB081211B,,22502.0,Swift,168.26404166666666,Swift,53.82991666666667,Swift,0.00023299530089232804,Swift,,,,,,,6.1e-07,Swift,,,0.216,"GCN_circulars,Konus-Wind Det",,0,54811.26043981482,Swift
162,163,GRB081213A,GRB081213173,14981.380000000001,Fermi_GBM,12.9,Fermi_GBM,-33.9,Fermi_GBM,9.335509705938891,Fermi_GBM,0.256,Fermi_GBM,0.286,Fermi_GBM,14981.380000000001,Fermi_GBM,1.2255e-07,Fermi_GBM,1.8746e-08,Fermi_GBM,,,0.256,1,54813.17339560185,Fermi_GBM
163,164,GRB081215A,GRB081215784,67716.846,Fermi_GBM,78.201,"GCN_circulars,IPN Triangulation",17.575,"GCN_circulars,IPN Triangulation",,,5.568,Fermi_GBM,0.143,Fermi_GBM,67718.062,Fermi_GBM,5.4666e-05,Fermi_GBM,5.8683e-08,Fermi_GBM,,,6.784,0,54815.783759791666,Fermi_GBM
164,165,GRB081216A,GRB081216531,45839.99,"GCN_circulars,Fermi GBM Det",130.205,"GCN_circulars,IPN Triangulation",11.816,"GCN_circulars,IPN Triangulation",,,0.768,Fermi_GBM,0.429,Fermi_GBM,45839.994,Fermi_GBM,2.9851e-06,Fermi_GBM,7.7392e-08,Fermi_GBM,,,0.772,0,54816.530555439815,"GCN_circulars,Fermi GBM Det"
165,166,GRB081215B,GRB081215880,76012.784,Fermi_GBM,228.6,Fermi_GBM,-50.7,Fermi_GBM,5.118462097772264,Fermi_GBM,7.68,Fermi_GBM,2.064,Fermi_GBM,76012.784,Fermi_GBM,1.7803e-06,Fermi_GBM,3.5754e-08,Fermi_GBM,,,7.68,1,54815.87977759259,Fermi_GBM
166,167,GRB081217A,GRB081217983,84876.983,Fermi_GBM,116.8,Fermi_GBM,26.8,Fermi_GBM,3.0030919735291515,Fermi_GBM,29.696,Fermi_GBM,12.892,Fermi_GBM,84876.983,Fermi_GBM,9.6196e-06,Fermi_GBM,1.4032e-07,Fermi_GBM,,,29.696,1,54817.982372488426,Fermi_GBM
167,168,GRB081221A,GRB081221681,58871.0,"GCN_circulars,Swift Det",15.792708333333332,Swift,-24.54813888888889,Swift,0.00018121856736069957,Swift,29.697,Fermi_GBM,0.41,Fermi_GBM,58875.546,Fermi_GBM,3.0037e-05,Fermi_GBM,8.6881e-08,Fermi_GBM,2.26,,34.243,0,54821.68137731482,"GCN_circulars,Swift Det"
168,169,GRB081222A,GRB081222204,17639.0,"GCN_circulars,Swift Det",22.73995833333333,Swift,-34.094858333333335,Swift,6.472091691453557e-05,Swift,18.88,Fermi_GBM,2.318,Fermi_GBM,17640.64,Fermi_GBM,1.1887e-05,Fermi_GBM,9.5653e-08,Fermi_GBM,2.77,,24.0,0,54822.20415509259,"GCN_circulars,Swift Det"
169,170,GRB081204C,GRB081204004,318.612,Fermi_GBM,63.300000000000004,Fermi_GBM,-62.6,Fermi_GBM,4.286666304524975,Fermi_GBM,7.424,Fermi_GBM,1.846,Fermi_GBM,318.612,Fermi_GBM,1.0188e-06,Fermi_GBM,5.3861e-08,Fermi_GBM,,,7.424,1,54804.00368763889,Fermi_GBM
170,171,GRB081223A,GRB081223419,36237.084,Fermi_GBM,112.5,Fermi_GBM,33.2,Fermi_GBM,5.059324400298093,Fermi_GBM,0.576,Fermi_GBM,0.143,Fermi_GBM,36237.084,Fermi_GBM,8.3448e-07,Fermi_GBM,3.8567e-08,Fermi_GBM,,,0.576,1,54823.41941069444,Fermi_GBM
171,172,GRB081224A,GRB081224887,76675.41,"GCN_circulars,Fermi GBM Det",213.1494,"GCN_circulars,Swift-XRT Other",74.1999,"GCN_circulars,Swift-XRT Other",,,16.448,Fermi_GBM,1.159,Fermi_GBM,76676.15000000001,Fermi_GBM,3.7571e-05,Fermi_GBM,1.688e-07,Fermi_GBM,,,17.188,0,54824.887446875,"GCN_circulars,Fermi GBM Det"
172,173,GRB081226A,GRB081226044,3817.0,"GCN_circulars,Swift Det",120.478,Swift,-69.014,Swift,0.016309671062462963,Swift,0.832,Fermi_GBM,1.032,Fermi_GBM,3817.334,Fermi_GBM,4.303e-07,Fermi_GBM,2.3188e-08,Fermi_GBM,,,1.166,0,54826.04417824074,"GCN_circulars,Swift Det"
173,174,GRB081226B,GRB081226509,43990.641,Fermi_GBM,25.4625,IPN,-47.416666666666664,IPN,0.05,IPN,0.192,Fermi_GBM,0.143,Fermi_GBM,43990.641,Fermi_GBM,3.4448e-07,Fermi_GBM,2.7133e-08,Fermi_GBM,,,0.192,0,54826.5091509375,Fermi_GBM
174,175,GRB081228A,,4660.0,"GCN_circulars,Swift Det",39.46233333333333,Swift,30.852805555555555,Swift,0.00028477203442395655,Swift,3.0,Swift,,,4660.0,Swift,8.9e-08,Swift,,,3.8,"GCN_circulars,Optical",3.0,0,54828.053935185184,"GCN_circulars,Swift Det"
175,176,GRB081226C,GRB081226156,13431.742,Fermi_GBM,193.0,Fermi_GBM,26.8,Fermi_GBM,5.3422388445409625,Fermi_GBM,83.713,Fermi_GBM,2.769,Fermi_GBM,13431.742,Fermi_GBM,4.7486e-06,Fermi_GBM,4.2461e-08,Fermi_GBM,,,83.713,1,54826.15545997685,Fermi_GBM
176,177,GRB081230A,,74172.0,"GCN_circulars,Swift Det",37.3311125,Swift,-25.1475,Swift,0.00011649765044616402,Swift,60.7,Swift,,,74172.0,Swift,8.199999999999999e-07,Swift,,,,,60.7,0,54830.85847222222,"GCN_circulars,Swift Det"
177,178,GRB090102A,GRB090102122,10530.846,Fermi_GBM,128.24391666666668,Swift,33.114222222222224,Swift,0.00014238601721197828,Swift,26.624,Fermi_GBM,0.81,Fermi_GBM,10532.382,Fermi_GBM,2.7909e-05,Fermi_GBM,6.1005e-08,Fermi_GBM,1.547,"GCN_circulars,Optical",41.154,0,54833.12188479167,Fermi_GBM
178,179,GRB081229A,GRB081229187,16141.624,Fermi_GBM,172.6,Fermi_GBM,56.9,Fermi_GBM,7.789151709518828,Fermi_GBM,0.768,Fermi_GBM,0.724,Fermi_GBM,16141.624,Fermi_GBM,1.0595e-06,Fermi_GBM,7.6578e-08,Fermi_GBM,,,0.768,1,54829.186824351855,Fermi_GBM
179,180,GRB081231A,GRB081231140,12061.794,Fermi_GBM,208.6,Fermi_GBM,-35.8,Fermi_GBM,2.6484107918158073,Fermi_GBM,28.736,Fermi_GBM,2.611,Fermi_GBM,12062.434,Fermi_GBM,1.6119e-05,Fermi_GBM,1.1725e-07,Fermi_GBM,,,29.376,1,54831.139604097225,Fermi_GBM
180,181,GRB090107A,,17284.0,"GCN_circulars,Swift Det",302.409,Swift,4.744,Swift,0.018639624071386245,Swift,12.2,Swift,,,17284.0,Swift,2.2999999999999997e-07,Swift,,,,,12.2,0,54838.2000462963,"GCN_circulars,Swift Det"
181,182,GRB081225A,GRB081225257,22142.655000000002,Fermi_GBM,234.1,Fermi_GBM,-64.6,Fermi_GBM,5.348495276538601,Fermi_GBM,41.217,Fermi_GBM,5.667,Fermi_GBM,22142.655000000002,Fermi_GBM,6.7467e-06,Fermi_GBM,8.9544e-08,Fermi_GBM,,,41.217,1,54825.25628072917,Fermi_GBM
182,183,GRB090107B,GRB090107681,58836.0,"GCN_circulars,INTEGRAL",284.8125,IPN,59.6,IPN,0.05,IPN,18.432,Fermi_GBM,2.896,Fermi_GBM,58840.718,Fermi_GBM,2.8993e-06,Fermi_GBM,1.0218e-07,Fermi_GBM,,,23.15,0,54838.680972222224,"GCN_circulars,INTEGRAL"
